PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P441
Station name, KendallEleWA2008
Begin Date, 2008-09-03
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P441.cwu.nam14.pos
Offset from source file, 10.44 mm North, 18.88 mm East, 0.93 mm Vertical
Reference position, 48.9159786876 North Latitude, -122.1396421946 East Longitude, 115.20583 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2022-06-20,31.14, 53.76, -14.94, 2.19, 1.55, 7.65, suppf,
2022-06-21,30.74, 53.86, -7.39, 2.19, 1.54, 7.6, suppf,
2022-06-22,31.02, 52.56, -5.30, 2.21, 1.56, 7.7, suppf,
2022-06-23,33.45, 54.64, -4.65, 2.23, 1.55, 7.62, suppf,
2022-06-24,31.32, 53.47, -13.90, 2.22, 1.58, 7.73, suppf,
2022-06-25,31.51, 54.10, -16.10, 2.16, 1.52, 7.49, suppf,
2022-06-26,31.81, 53.73, -16.38, 2.2, 1.55, 7.62, suppf,
2022-06-27,30.26, 52.28, -9.59, 2.2, 1.54, 7.63, suppf,
2022-06-28,26.25, 51.08, -6.84, 2.25, 1.61, 8.02, suppf,
2022-06-29,31.87, 53.69, -6.54, 2.18, 1.54, 7.59, suppf,
2022-06-30,30.66, 53.26, -6.75, 2.19, 1.57, 7.78, suppf,
2022-07-01,29.89, 54.48, -1.81, 2.2, 1.57, 7.71, suppf,
2022-07-02,32.16, 54.35, -6.68, 2.19, 1.55, 7.63, suppf,
2022-07-03,30.17, 53.55, -1.34, 2.21, 1.55, 7.69, suppf,
2022-07-04,30.77, 53.44, -0.64, 2.31, 1.61, 7.99, suppf,
2022-07-05,30.49, 53.75, -12.84, 2.31, 1.6, 8.02, suppf,
2022-07-06,30.14, 53.64, -8.40, 2.29, 1.59, 7.93, suppf,
2022-07-07,32.79, 54.84, -7.71, 2.21, 1.56, 7.68, suppf,
2022-07-08,31.28, 54.14, -8.36, 2.2, 1.55, 7.67, suppf,
2022-07-09,31.34, 55.15, -2.53, 2.19, 1.54, 7.55, suppf,
2022-07-10,33.28, 54.54, -13.34, 2.21, 1.54, 7.68, suppf,
2022-07-11,30.87, 53.29, -10.01, 2.17, 1.54, 7.55, suppf,
2022-07-12,29.85, 53.59, 4.38, 2.18, 1.56, 7.61, suppf,
2022-07-13,32.73, 56.22, -6.73, 2.21, 1.56, 7.66, suppf,
2022-07-14,30.52, 55.33, -0.80, 2.25, 1.56, 7.68, suppf,
2022-07-15,32.14, 52.57, -3.58, 2.33, 1.62, 8.03, suppf,
2022-07-16,29.80, 53.83, -7.96, 2.23, 1.57, 7.72, suppf,
2022-07-17,31.64, 55.24, 0.34, 2.17, 1.57, 7.64, suppf,
2022-07-18,31.83, 53.03, -3.73, 2.18, 1.54, 7.57, suppf,
2022-07-19,31.15, 56.02, -6.23, 2.2, 1.56, 7.7, suppf,
2022-07-20,33.08, 55.30, -4.44, 2.22, 1.55, 7.79, suppf,
2022-07-21,30.43, 54.75, -9.58, 2.2, 1.57, 7.75, suppf,
2022-07-22,32.50, 53.38, -1.61, 2.2, 1.55, 7.7, suppf,
2022-07-23,30.83, 53.75, -0.25, 2.19, 1.55, 7.62, suppf,
2022-07-24,30.78, 54.12, -1.50, 2.18, 1.56, 7.6, suppf,
2022-07-25,31.95, 53.96, -0.79, 2.19, 1.55, 7.66, suppf,
2022-07-26,30.87, 53.98, -5.71, 2.2, 1.55, 7.63, suppf,
2022-07-27,30.46, 54.48, -3.00, 2.19, 1.55, 7.66, suppf,
2022-07-28,30.66, 54.00, 3.38, 2.17, 1.54, 7.52, suppf,
2022-07-29,32.13, 54.22, -3.62, 2.21, 1.58, 7.75, suppf,
2022-07-30,29.67, 54.48, -3.85, 2.19, 1.57, 7.62, suppf,
2022-07-31,31.93, 53.53, 0.86, 2.23, 1.56, 7.73, suppf,
2022-08-01,32.94, 51.81, 1.88, 2.28, 1.6, 7.97, suppf,
2022-08-02,31.67, 56.91, -4.33, 2.23, 1.61, 7.93, suppf,
2022-08-03,30.30, 54.74, 6.80, 2.22, 1.59, 7.79, suppf,
2022-08-04,29.68, 51.81, 1.27, 2.21, 1.58, 7.7, suppf,
2022-08-05,31.44, 53.95, -8.28, 2.19, 1.56, 7.62, suppf,
2022-08-06,31.45, 54.21, 0.80, 2.18, 1.53, 7.5, suppf,
2022-08-07,30.65, 54.14, 3.04, 2.17, 1.54, 7.51, suppf,
2022-08-08,30.32, 54.05, 5.12, 2.21, 1.6, 7.83, suppf,
2022-08-09,30.78, 53.50, 9.12, 2.24, 1.57, 7.77, suppf,
2022-08-10,29.68, 53.25, 8.02, 2.24, 1.58, 7.79, suppf,
2022-08-11,30.66, 55.79, 7.01, 2.3, 1.6, 7.89, suppf,
2022-08-12,32.52, 53.81, 6.14, 2.28, 1.62, 7.94, suppf,
2022-08-13,33.17, 54.12, 7.57, 2.19, 1.57, 7.63, suppf,
2022-08-14,30.66, 53.74, 4.77, 2.18, 1.53, 7.5, suppf,
2022-08-15,32.04, 54.36, 0.77, 2.19, 1.56, 7.61, suppf,
2022-08-16,32.56, 54.79, 1.35, 2.26, 1.63, 7.88, suppf,
2022-08-17,31.54, 53.24, -1.63, 2.18, 1.52, 7.39, suppf,
2022-08-18,30.75, 53.44, -0.01, 2.21, 1.56, 7.6, suppf,
2022-08-19,30.78, 53.32, 9.13, 2.26, 1.56, 7.7, suppf,
2022-08-20,32.80, 52.36, 4.74, 2.17, 1.54, 7.52, suppf,
2022-08-21,31.79, 52.03, 9.35, 2.19, 1.52, 7.45, suppf,
2022-08-22,30.55, 51.90, 8.80, 2.19, 1.52, 7.4, suppf,
2022-08-23,31.72, 52.51, 8.06, 2.36, 1.68, 8.15, suppf,
2022-08-24,30.56, 52.66, 11.91, 2.34, 1.68, 8.26, suppf,
2022-08-25,30.74, 53.20, 8.34, 2.22, 1.59, 7.68, suppf,
2022-08-26,30.16, 51.16, 17.94, 2.27, 1.6, 7.76, suppf,
2022-08-27,29.41, 52.05, 26.42, 2.25, 1.59, 7.74, suppf,
2022-08-28,31.14, 52.35, 14.32, 2.25, 1.57, 7.72, suppf,
2022-08-29,29.66, 52.45, 16.77, 2.23, 1.6, 7.82, suppf,
2022-08-30,31.32, 53.46, 13.88, 2.22, 1.55, 7.63, suppf,
2022-08-31,30.68, 53.09, 12.59, 2.22, 1.55, 7.61, suppf,
2022-09-01,30.95, 52.93, 15.96, 2.19, 1.55, 7.45, suppf,
2022-09-02,31.77, 53.00, 7.93, 2.2, 1.53, 7.42, suppf,
2022-09-03,28.05, 52.67, 19.52, 2.21, 1.56, 7.48, suppf,
2022-09-04,29.71, 53.04, 15.41, 2.26, 1.59, 7.7, suppf,
2022-09-05,29.44, 52.63, 13.47, 2.24, 1.56, 7.61, suppf,
2022-09-06,31.98, 53.45, 10.59, 2.22, 1.54, 7.5, suppf,
2022-09-07,30.82, 51.37, 6.24, 2.25, 1.58, 7.69, suppf,
2022-09-08,31.58, 53.68, 11.41, 2.29, 1.62, 7.91, suppf,
2022-09-09,30.63, 54.14, 14.37, 2.26, 1.59, 7.67, suppf,
2022-09-10,30.96, 53.94, 12.32, 2.27, 1.59, 7.78, suppf,
2022-09-11,32.44, 54.64, 11.59, 2.33, 1.65, 7.99, suppf,
2022-09-12,31.70, 53.04, 13.33, 2.31, 1.61, 7.87, suppf,
2022-09-13,30.19, 52.81, 16.36, 2.29, 1.6, 7.8, suppf,
2022-09-14,29.10, 53.60, 18.07, 2.27, 1.64, 7.82, suppf,
2022-09-15,30.56, 54.66, 12.41, 2.27, 1.64, 7.86, suppf,
2022-09-16,29.54, 52.24, 13.11, 2.26, 1.57, 7.58, suppf,
2022-09-17,31.46, 54.62, 10.30, 2.2, 1.55, 7.51, suppf,
2022-09-18,31.16, 53.97, 11.47, 2.24, 1.54, 7.66, suppf,
2022-09-19,29.61, 53.85, 22.07, 2.22, 1.53, 7.43, suppf,
2022-09-20,29.75, 54.46, 10.89, 2.2, 1.54, 7.5, suppf,
2022-09-21,30.24, 54.23, 11.33, 2.18, 1.52, 7.42, suppf,
2022-09-22,30.76, 55.37, 8.18, 2.26, 1.55, 7.59, suppf,
2022-09-23,28.96, 52.34, 25.18, 2.24, 1.55, 7.55, suppf,
2022-09-24,30.03, 53.83, 13.78, 2.22, 1.52, 7.44, suppf,
2022-09-25,30.43, 54.65, 8.59, 2.2, 1.53, 7.51, suppf,
2022-09-26,30.41, 53.38, 10.94, 2.21, 1.53, 7.51, suppf,
2022-09-27,32.44, 54.15, 6.84, 2.19, 1.51, 7.37, suppf,
2022-09-28,29.64, 54.02, 18.34, 2.29, 1.58, 7.83, suppf,
2022-09-29,31.73, 52.46, 16.28, 2.35, 1.61, 8.09, suppf,
2022-09-30,29.01, 54.44, 13.14, 2.25, 1.55, 7.59, suppf,
2022-10-01,31.36, 54.05, 9.97, 2.21, 1.53, 7.51, suppf,
2022-10-02,31.01, 55.30, 10.19, 2.18, 1.53, 7.4, suppf,
2022-10-03,32.26, 54.73, 9.97, 2.2, 1.52, 7.42, suppf,
2022-10-04,30.39, 54.80, 8.25, 2.21, 1.53, 7.44, suppf,
2022-10-05,30.59, 54.42, 8.93, 2.25, 1.55, 7.64, suppf,
2022-10-06,29.50, 55.45, 13.26, 2.26, 1.53, 7.54, suppf,
2022-10-07,30.13, 54.47, 12.52, 2.26, 1.54, 7.56, suppf,
2022-10-08,32.13, 55.70, 7.57, 2.19, 1.52, 7.4, suppf,
2022-10-09,31.40, 54.80, 14.77, 2.18, 1.5, 7.37, suppf,
2022-10-10,32.16, 55.30, 18.44, 2.2, 1.51, 7.36, suppf,
2022-10-11,31.23, 54.17, 17.91, 2.28, 1.57, 7.64, suppf,
2022-10-12,29.33, 54.64, 16.55, 2.28, 1.59, 7.79, suppf,
2022-10-13,31.11, 55.19, 13.05, 2.3, 1.59, 7.72, suppf,
2022-10-14,30.97, 53.59, 14.96, 2.2, 1.56, 7.56, suppf,
2022-10-15,31.24, 55.01, 16.99, 2.18, 1.51, 7.32, suppf,
2022-10-16,29.67, 54.66, 16.54, 2.22, 1.52, 7.42, suppf,
2022-10-17,30.25, 55.66, 13.41, 2.23, 1.52, 7.48, suppf,
2022-10-18,31.60, 55.10, 11.36, 2.31, 1.61, 7.79, suppf,
2022-10-19,30.61, 55.48, 2.82, 2.43, 1.64, 8.16, suppf,
2022-10-20,32.02, 55.98, 14.30, 2.37, 1.61, 8.2, suppf,
2022-10-21,28.55, 54.15, 33.14, 2.25, 1.56, 7.69, suppf,
2022-10-22,31.85, 54.38, 25.43, 2.22, 1.51, 7.44, suppf,
2022-10-23,31.74, 53.89, 22.62, 2.22, 1.53, 7.55, suppf,
2022-10-24,29.77, 52.89, 20.11, 2.24, 1.54, 7.61, suppf,
2022-10-25,31.76, 54.02, 11.69, 2.2, 1.51, 7.43, suppf,
2022-10-26,30.95, 55.92, 15.39, 2.31, 1.56, 7.72, suppf,
2022-10-27,28.12, 54.06, 17.99, 2.36, 1.62, 8.01, suppf,
2022-10-28,30.19, 55.42, 16.48, 2.26, 1.56, 7.6, suppf,
2022-10-29,32.12, 55.68, 6.63, 2.23, 1.54, 7.61, suppf,
2022-10-30,29.33, 55.48, 9.85, 2.19, 1.52, 7.46, final,
2022-10-31,29.33, 54.55, 19.86, 2.21, 1.54, 7.5, final,
2022-11-01,32.08, 54.09, 19.32, 2.2, 1.53, 7.47, suppf,
2022-11-02,32.74, 54.89, 9.07, 2.22, 1.56, 7.6, suppf,
2022-11-03,32.30, 55.21, 13.01, 2.24, 1.57, 7.76, suppf,
2022-11-04,31.22, 54.47, 16.71, 2.21, 1.54, 7.61, suppf,
2022-11-05,33.24, 55.78, 6.16, 2.24, 1.53, 7.62, suppf,
2022-11-06,33.43, 53.64, 0.90, 2.2, 1.55, 7.58, suppf,
2022-11-07,31.06, 53.36, 11.60, 2.19, 1.52, 7.41, suppf,
2022-11-08,33.61, 54.85, 0.95, 2.2, 1.51, 7.44, suppf,
2022-11-09,32.24, 55.10, -0.01, 2.22, 1.51, 7.46, suppf,
2022-11-10,31.88, 55.46, 2.30, 2.22, 1.55, 7.59, suppf,
2022-11-11,31.32, 55.79, 4.79, 2.2, 1.5, 7.4, suppf,
2022-11-12,32.07, 56.04, -2.17, 2.21, 1.51, 7.42, suppf,
2022-11-13,31.89, 55.43, 2.59, 2.23, 1.52, 7.54, suppf,
2022-11-14,33.85, 56.22, -7.69, 2.21, 1.53, 7.5, suppf,
2022-11-15,33.01, 56.27, -11.12, 2.22, 1.56, 7.69, suppf,
2022-11-16,31.81, 55.21, -9.79, 2.22, 1.5, 7.41, suppf,
2022-11-17,33.04, 56.68, -9.20, 2.24, 1.52, 7.62, suppf,
2022-11-18,33.33, 54.55, -5.65, 2.21, 1.51, 7.43, suppf,
2022-11-19,31.82, 55.24, -1.81, 2.2, 1.5, 7.41, suppf,
2022-11-20,33.12, 54.75, -9.49, 2.23, 1.5, 7.48, suppf,
2022-11-21,32.13, 54.47, -3.65, 2.23, 1.54, 7.62, suppf,
2022-11-22,31.47, 54.25, 3.34, 2.21, 1.51, 7.48, suppf,
2022-11-23,32.75, 55.41, 1.83, 2.22, 1.52, 7.52, suppf,
2022-11-24,32.34, 55.42, -4.04, 2.23, 1.51, 7.54, suppf,
2022-11-25,31.93, 53.88, -3.66, 2.27, 1.56, 7.86, suppf,
2022-11-26,32.09, 54.61, -0.02, 2.22, 1.55, 7.74, suppf,
2022-11-27,30.18, 54.31, 5.73, 2.25, 1.52, 7.59, suppf,
2022-11-28,33.28, 55.32, -12.30, 2.25, 1.54, 7.6, suppf,
2022-11-29,29.81, 52.23, -4.71, 2.21, 1.5, 7.42, suppf,
2022-11-30,28.71, 54.71, 10.57, 2.25, 1.53, 7.58, suppf,
2022-12-01,33.33, 54.58, 10.36, 2.21, 1.5, 7.48, suppf,
2022-12-02,32.25, 54.22, 12.14, 2.19, 1.49, 7.37, suppf,
2022-12-03,32.27, 55.20, 7.92, 2.2, 1.5, 7.41, suppf,
2022-12-04,32.38, 55.22, 7.46, 2.19, 1.49, 7.35, suppf,
2022-12-05,30.61, 54.32, 9.16, 2.2, 1.49, 7.4, suppf,
2022-12-06,32.66, 55.11, 0.06, 2.2, 1.5, 7.45, suppf,
2022-12-07,30.16, 55.15, 9.13, 2.2, 1.51, 7.47, suppf,
2022-12-08,30.52, 54.18, 4.88, 2.19, 1.51, 7.46, suppf,
2022-12-09,32.71, 54.12, 3.64, 2.21, 1.51, 7.45, suppf,
2022-12-10,33.29, 53.85, 5.02, 2.26, 1.51, 7.57, suppf,
2022-12-11,31.97, 54.41, 7.75, 2.65, 1.83, 8.9, suppf,
2022-12-12,32.94, 54.53, 1.33, 2.22, 1.51, 7.51, suppf,
2022-12-13,32.72, 55.90, 0.88, 2.29, 1.57, 7.75, suppf,
2022-12-14,32.86, 54.73, -1.36, 2.28, 1.57, 7.7, suppf,
2022-12-15,32.09, 55.25, -0.89, 2.21, 1.49, 7.38, suppf,
2022-12-16,34.19, 55.17, -6.04, 2.24, 1.53, 7.66, suppf,
2022-12-17,33.68, 55.23, -2.38, 2.23, 1.52, 7.53, suppf,
2022-12-18,32.97, 54.06, -5.73, 2.21, 1.5, 7.43, suppf,
2022-12-19,32.67, 53.45, -4.44, 4.04, 2.67, 12.63, suppf,
2022-12-20,33.63, 60.36, 24.07, 11.45, 18.2, 48.49, suppf,
2022-12-21,33.28, 50.78, -21.71, 4.96, 3.24, 14.02, suppf,
2022-12-22,31.91, 55.01, -4.87, 3.29, 2.28, 10.9, suppf,
2022-12-23,32.75, 54.62, -11.76, 3.28, 2.41, 12.23, suppf,
2022-12-27,28.75, 55.12, 9.28, 6.72, 4.87, 19.99, suppf,
2022-12-28,31.31, 54.30, 4.10, 2.36, 1.6, 8.1, suppf,
2022-12-29,33.24, 55.81, 5.84, 2.22, 1.52, 7.55, suppf,
2022-12-30,30.46, 51.56, 11.28, 3.73, 2.69, 12.95, suppf,
2022-12-31,29.77, 54.76, 5.77, 4, 2.76, 13.28, suppf,
2023-01-01,33.29, 56.24, -0.97, 2.72, 1.91, 9.21, suppf,
2023-01-02,32.58, 56.71, 4.61, 2.22, 1.51, 7.49, suppf,
2023-01-03,32.72, 57.27, 3.55, 2.23, 1.53, 7.62, suppf,
2023-01-04,32.44, 55.57, -0.82, 2.21, 1.53, 7.59, suppf,
2023-01-05,34.05, 56.22, 0.29, 2.23, 1.53, 7.56, suppf,
2023-01-06,31.15, 57.81, 4.90, 2.24, 1.54, 7.67, suppf,
2023-01-07,33.68, 56.10, -3.29, 2.23, 1.51, 7.51, suppf,
2023-01-08,31.85, 55.53, 2.53, 2.22, 1.52, 7.54, suppf,
2023-01-09,33.69, 54.51, 1.80, 5.72, 4.14, 18.96, suppf,
2023-01-10,33.44, 55.33, 5.58, 3.12, 2.2, 11, suppf,
2023-01-11,33.53, 55.92, 0.84, 2.28, 1.54, 7.69, suppf,
2023-01-12,32.87, 55.44, 2.71, 2.22, 1.51, 7.47, suppf,
2023-01-13,35.77, 56.55, 0.87, 2.66, 1.84, 9.52, suppf,
2023-01-14,32.75, 55.65, 1.25, 4.84, 3.17, 14.68, suppf,
2023-01-15,33.38, 56.17, 7.91, 2.2, 1.52, 7.53, suppf,
2023-01-16,32.92, 55.33, 4.23, 2.22, 1.51, 7.5, suppf,
2023-01-17,33.13, 55.70, 8.04, 2.2, 1.52, 7.44, suppf,
2023-01-18,31.71, 55.68, 0.43, 2.21, 1.52, 7.49, suppf,
2023-01-19,33.87, 56.03, -5.07, 2.81, 1.94, 9.52, suppf,
2023-01-20,33.00, 57.21, -5.02, 2.26, 1.53, 7.69, suppf,
2023-01-21,31.74, 56.73, -4.77, 2.25, 1.54, 7.67, suppf,
2023-01-22,31.42, 54.72, -2.63, 2.27, 1.57, 7.81, suppf,
2023-01-23,33.10, 56.61, -2.09, 2.25, 1.57, 7.72, suppf,
2023-01-24,33.36, 55.50, -4.54, 2.29, 1.54, 7.67, suppf,
2023-01-25,33.80, 56.17, -12.04, 2.65, 1.75, 8.85, suppf,
2023-01-26,33.14, 56.45, -11.36, 2.36, 1.6, 7.97, suppf,
2023-01-27,34.16, 55.42, -10.80, 2.37, 1.59, 8.03, suppf,
2023-01-28,32.84, 55.17, -6.43, 2.27, 1.56, 7.68, suppf,
2023-01-29,33.44, 57.33, -9.20, 2.35, 1.58, 7.87, suppf,
2023-01-30,33.63, 55.12, -7.75, 2.37, 1.58, 7.95, suppf,
2023-01-31,33.76, 56.24, -11.68, 2.34, 1.6, 7.95, suppf,
2023-02-01,32.52, 54.54, -8.99, 2.51, 1.76, 8.84, suppf,
2023-02-02,32.39, 55.68, -3.08, 2.32, 1.56, 7.73, suppf,
2023-02-03,31.63, 55.77, 5.02, 2.32, 1.56, 7.83, suppf,
2023-02-04,31.33, 55.85, 5.86, 2.3, 1.54, 7.69, suppf,
2023-02-05,33.36, 55.68, 6.96, 2.56, 1.74, 8.66, suppf,
2023-02-06,32.80, 52.74, 3.45, 2.92, 2.05, 10.03, suppf,
2023-02-07,31.15, 56.17, 1.89, 3.72, 2.8, 14.5, suppf,
2023-02-08,32.82, 52.00, -9.08, 3.14, 2.2, 11, suppf,
2023-02-09,32.86, 54.66, -4.03, 2.27, 1.55, 7.72, suppf,
2023-02-10,32.18, 54.76, 4.38, 2.32, 1.58, 7.84, suppf,
2023-02-11,33.45, 54.91, -5.68, 2.28, 1.53, 7.7, suppf,
2023-02-12,32.41, 55.71, 0.57, 2.3, 1.54, 7.73, suppf,
2023-02-13,32.12, 53.64, 11.16, 2.39, 1.58, 7.91, suppf,
2023-02-14,34.30, 55.50, 1.19, 2.38, 1.57, 7.84, suppf,
2023-02-15,31.61, 54.97, -0.06, 2.28, 1.56, 7.76, suppf,
2023-02-16,32.43, 55.91, -3.66, 2.33, 1.57, 7.91, suppf,
2023-02-17,32.72, 55.63, -2.40, 2.33, 1.57, 7.86, suppf,
2023-02-18,33.81, 55.83, -2.57, 2.28, 1.53, 7.67, suppf,
2023-02-19,32.13, 55.64, 3.97, 2.27, 1.53, 7.58, suppf,
2023-02-20,32.51, 55.63, -1.22, 2.28, 1.53, 7.69, suppf,
2023-02-21,30.08, 54.99, 0.36, 3.19, 2.23, 11.82, suppf,
2023-02-22,33.35, 55.40, 2.07, 2.27, 1.53, 7.63, suppf,
2023-02-23,34.14, 56.00, 0.77, 2.29, 1.52, 7.6, suppf,
2023-02-24,33.79, 56.50, -7.54, 2.4, 1.63, 8.15, suppf,
2023-02-25,33.01, 54.91, 8.29, 2.31, 1.54, 7.66, suppf,
2023-02-26,29.46, 49.39, 11.54, 2.31, 1.56, 7.79, suppf,
2023-02-27,33.27, 54.62, 5.22, 2.35, 1.6, 7.96, suppf,
2023-02-28,31.97, 55.51, 7.80, 2.35, 1.61, 7.96, suppf,
2023-03-01,32.20, 56.73, 4.39, 2.3, 1.54, 7.74, suppf,
2023-03-02,29.88, 55.99, 8.55, 2.35, 1.57, 7.87, suppf,
2023-03-03,31.22, 53.98, -5.36, 2.29, 1.56, 7.77, suppf,
2023-03-04,33.96, 55.54, -1.16, 2.31, 1.55, 7.73, suppf,
2023-03-05,34.15, 55.67, -1.28, 2.3, 1.55, 7.77, suppf,
2023-03-06,33.49, 56.24, -6.14, 2.29, 1.54, 7.65, suppf,
2023-03-07,33.38, 57.03, -13.12, 2.29, 1.56, 7.75, suppf,
2023-03-08,33.46, 55.69, -10.71, 2.28, 1.53, 7.6, suppf,
2023-03-09,33.14, 56.51, -6.64, 2.29, 1.59, 7.83, suppf,
2023-03-10,33.65, 55.45, 0.80, 2.32, 1.58, 7.85, suppf,
2023-03-11,32.05, 56.90, -3.05, 2.29, 1.55, 7.66, suppf,
2023-03-12,32.49, 55.47, -9.84, 2.31, 1.54, 7.72, suppf,
2023-03-13,32.70, 55.76, -1.01, 2.31, 1.57, 7.8, suppf,
2023-03-14,32.09, 53.85, 0.81, 2.29, 1.55, 7.76, suppf,
2023-03-15,31.45, 55.70, -2.78, 2.31, 1.56, 7.8, suppf,
2023-03-16,32.19, 56.36, -9.75, 2.31, 1.54, 7.74, suppf,
2023-03-17,31.77, 57.86, -6.51, 2.31, 1.55, 7.73, suppf,
2023-03-18,32.78, 57.50, -3.27, 2.3, 1.55, 7.76, suppf,
2023-03-19,32.87, 56.55, -6.85, 2.28, 1.52, 7.7, suppf,
2023-03-20,33.32, 56.61, -1.02, 2.25, 1.49, 7.57, suppf,
2023-03-21,32.32, 55.61, -1.35, 2.24, 1.5, 7.56, suppf,
2023-03-22,32.96, 58.35, -4.51, 2.27, 1.52, 7.69, suppf,
2023-03-23,31.94, 58.02, -6.04, 2.29, 1.55, 7.81, suppf,
2023-03-24,33.82, 56.02, -10.57, 2.4, 1.58, 8.14, suppf,
2023-03-25,31.12, 58.21, -10.71, 2.26, 1.52, 7.69, suppf,
2023-03-26,32.96, 56.99, -7.62, 2.26, 1.52, 7.7, suppf,
2023-03-27,31.34, 56.83, -10.39, 2.26, 1.51, 7.69, suppf,
2023-03-28,31.86, 57.46, -5.95, 2.26, 1.53, 7.69, suppf,
2023-03-29,32.85, 56.08, -9.63, 2.3, 1.57, 7.85, suppf,
2023-03-30,31.82, 57.65, 9.62, 2.31, 1.55, 7.79, suppf,
2023-03-31,30.47, 56.86, 2.28, 2.25, 1.52, 7.61, suppf,
2023-04-01,32.51, 56.01, -9.45, 2.26, 1.51, 7.65, suppf,
2023-04-02,31.83, 56.02, -11.47, 2.23, 1.51, 7.58, suppf,
2023-04-03,31.13, 57.06, -6.41, 2.26, 1.54, 7.71, suppf,
2023-04-04,33.58, 58.04, -0.93, 2.28, 1.55, 7.81, suppf,
2023-04-05,32.20, 57.09, -8.54, 2.27, 1.51, 7.67, suppf,
2023-04-06,32.79, 58.12, -3.56, 2.27, 1.55, 7.75, suppf,
2023-04-07,31.07, 57.24, -3.25, 2.29, 1.54, 7.81, suppf,
2023-04-08,28.84, 57.07, -1.13, 2.26, 1.52, 7.72, suppf,
2023-04-09,30.99, 56.64, -9.08, 2.24, 1.52, 7.63, suppf,
2023-04-10,32.11, 56.93, -8.01, 2.25, 1.52, 7.6, suppf,
2023-04-11,32.06, 55.64, -3.41, 2.25, 1.52, 7.64, suppf,
2023-04-12,33.03, 56.43, -6.47, 2.25, 1.51, 7.62, suppf,
2023-04-13,32.07, 55.73, -1.94, 2.31, 1.56, 7.89, suppf,
2023-04-14,32.46, 55.90, -3.98, 2.44, 1.64, 8.27, suppf,
2023-04-15,32.71, 55.31, -9.13, 2.34, 1.59, 7.89, suppf,
2023-04-16,33.15, 55.41, -3.18, 2.3, 1.57, 7.73, suppf,
2023-04-17,32.69, 55.13, -10.94, 2.27, 1.54, 7.74, suppf,
2023-04-18,31.02, 54.06, 1.76, 2.26, 1.54, 7.74, suppf,
2023-04-19,30.06, 54.92, -5.24, 2.29, 1.55, 7.78, suppf,
2023-04-20,32.38, 56.33, -10.96, 2.25, 1.54, 7.69, suppf,
2023-04-21,30.94, 56.54, -22.79, 2.26, 1.54, 7.75, suppf,
2023-04-22,30.74, 55.55, -10.23, 2.24, 1.54, 7.66, suppf,
2023-04-23,28.09, 55.42, -0.55, 2.29, 1.58, 7.95, suppf,
2023-04-24,30.47, 54.89, -0.96, 2.4, 1.6, 8.19, suppf,
2023-04-25,31.56, 55.68, -8.45, 2.3, 1.55, 7.95, suppf,
2023-04-26,31.18, 54.05, -9.51, 2.26, 1.56, 7.79, suppf,
2023-04-27,31.82, 55.02, -11.78, 2.27, 1.54, 7.83, suppf,
2023-04-28,31.48, 55.93, -3.43, 2.25, 1.55, 7.76, suppf,
2023-04-29,32.66, 56.59, -13.29, 2.26, 1.56, 7.79, suppf,
2023-04-30,31.37, 54.65, -3.38, 2.25, 1.56, 7.78, suppf,
2023-05-01,31.00, 53.40, 0.17, 2.22, 1.55, 7.7, suppf,
2023-05-02,31.79, 55.91, 1.31, 2.24, 1.57, 7.81, suppf,
2023-05-03,32.09, 55.10, -3.39, 2.24, 1.58, 7.8, suppf,
2023-05-04,32.01, 54.50, -0.83, 2.3, 1.6, 8, suppf,
2023-05-05,32.64, 55.04, -2.42, 2.23, 1.57, 7.71, suppf,
2023-05-06,33.25, 55.36, -11.50, 2.24, 1.57, 7.78, suppf,
2023-05-07,32.00, 54.54, -2.97, 2.21, 1.54, 7.63, suppf,
2023-05-08,31.55, 55.77, -6.13, 2.2, 1.55, 7.58, suppf,
2023-05-09,31.62, 55.39, -7.11, 2.24, 1.56, 7.72, suppf,
2023-05-10,31.79, 56.48, -11.11, 2.22, 1.55, 7.64, suppf,
2023-05-11,31.20, 55.87, -9.95, 2.26, 1.56, 7.81, suppf,
2023-05-12,31.90, 55.30, -7.97, 2.24, 1.57, 7.77, suppf,
2023-05-13,31.53, 56.69, -10.86, 2.21, 1.55, 7.68, suppf,
2023-05-14,31.54, 54.42, -9.65, 2.25, 1.58, 7.86, suppf,
2023-05-15,33.14, 55.38, -5.16, 2.24, 1.58, 7.85, suppf,
2023-05-16,31.98, 55.07, -10.79, 2.24, 1.57, 7.8, suppf,
2023-05-17,32.72, 54.39, -6.32, 2.22, 1.57, 7.77, suppf,
2023-05-18,32.27, 54.93, -13.84, 2.23, 1.57, 7.83, suppf,
2023-05-19,32.93, 55.96, -9.55, 2.25, 1.61, 8, suppf,
2023-05-20,31.85, 56.27, -5.51, 2.34, 1.65, 8.42, suppf,
2023-05-21,30.69, 53.36, -0.97, 2.29, 1.63, 8.13, suppf,
2023-05-22,31.98, 54.35, -8.51, 2.25, 1.58, 7.9, suppf,
2023-05-23,32.86, 55.19, -1.77, 2.2, 1.54, 7.75, suppf,
