PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P349
Station name, WonderlandCN2005
Begin Date, 2005-10-28
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P349.cwu.nam14.pos
Offset from source file, 39.31 mm North, -41.12 mm East, -10.53 mm Vertical
Reference position, 40.7310854858 North Latitude, -122.3193518852 East Longitude, 275.40037 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2020-11-14,96.36, -106.21, 0.80, 1.92, 1.52, 7.26, suppf,
2020-11-15,97.92, -105.67, -9.79, 1.93, 1.52, 7.29, suppf,
2020-11-16,97.38, -104.49, -5.65, 2.03, 1.63, 7.79, suppf,
2020-11-17,98.31, -105.77, -9.59, 1.96, 1.56, 7.6, suppf,
2020-11-18,95.77, -105.93, -5.26, 2, 1.59, 7.58, suppf,
2020-11-19,98.34, -105.52, -5.90, 1.95, 1.53, 7.34, suppf,
2020-11-20,99.38, -103.78, -15.22, 2.02, 1.57, 7.7, suppf,
2020-11-21,98.78, -103.87, -15.45, 1.99, 1.54, 7.42, suppf,
2020-11-22,98.08, -105.74, -11.96, 1.92, 1.51, 7.26, suppf,
2020-11-23,96.52, -105.85, -6.83, 1.97, 1.57, 7.51, suppf,
2020-11-24,99.69, -105.09, -9.37, 1.95, 1.55, 7.37, suppf,
2020-11-25,97.15, -105.40, -7.65, 1.94, 1.52, 7.28, suppf,
2020-11-26,97.37, -105.19, -7.65, 1.92, 1.51, 7.23, suppf,
2020-11-27,97.79, -104.88, -11.37, 1.94, 1.53, 7.36, suppf,
2020-11-28,96.12, -104.27, -11.13, 1.99, 1.56, 7.47, suppf,
2020-11-29,97.10, -105.12, -13.13, 2.02, 1.61, 7.69, suppf,
2020-11-30,96.90, -104.37, -13.90, 1.97, 1.56, 7.46, suppf,
2020-12-01,99.21, -106.26, -15.95, 1.92, 1.52, 7.26, suppf,
2020-12-02,98.99, -105.63, -16.29, 1.93, 1.53, 7.35, suppf,
2020-12-03,96.88, -105.86, -15.54, 1.93, 1.52, 7.28, suppf,
2020-12-04,98.21, -104.69, -17.11, 1.93, 1.53, 7.31, suppf,
2020-12-05,98.29, -105.30, -18.61, 1.91, 1.52, 7.24, suppf,
2020-12-06,98.67, -104.60, -19.93, 1.95, 1.53, 7.39, suppf,
2020-12-07,95.80, -102.82, -23.02, 1.96, 1.53, 7.37, suppf,
2020-12-08,98.09, -105.02, -17.78, 1.95, 1.53, 7.31, suppf,
2020-12-09,98.12, -105.31, -18.75, 1.94, 1.54, 7.39, suppf,
2020-12-10,97.80, -105.32, -18.09, 1.93, 1.52, 7.25, suppf,
2020-12-11,97.30, -105.69, -16.51, 1.94, 1.52, 7.31, suppf,
2020-12-12,98.66, -105.40, -19.45, 1.94, 1.52, 7.3, suppf,
2020-12-13,97.45, -105.64, -11.43, 1.97, 1.55, 7.47, suppf,
2020-12-14,98.48, -104.36, -22.99, 1.96, 1.54, 7.44, suppf,
2020-12-15,97.50, -105.28, -17.43, 1.92, 1.52, 7.24, suppf,
2020-12-16,96.76, -104.60, -14.45, 1.93, 1.52, 7.3, suppf,
2020-12-17,97.18, -105.65, -14.83, 1.98, 1.54, 7.43, suppf,
2020-12-18,101.14, -105.14, -21.65, 1.94, 1.52, 7.31, suppf,
2020-12-19,98.14, -105.27, -21.58, 1.94, 1.55, 7.53, suppf,
2020-12-20,97.77, -104.12, -11.78, 1.92, 1.53, 7.43, suppf,
2020-12-21,97.66, -105.51, -17.43, 1.87, 1.5, 7.17, suppf,
2020-12-22,97.98, -105.44, -15.28, 1.98, 1.55, 7.56, suppf,
2020-12-23,100.16, -103.39, -20.80, 1.91, 1.55, 7.31, suppf,
2020-12-24,98.36, -105.50, -20.50, 1.97, 1.57, 7.49, suppf,
2020-12-25,98.46, -105.07, -11.53, 1.95, 1.58, 7.49, suppf,
2020-12-26,98.01, -106.19, -8.35, 1.91, 1.53, 7.41, suppf,
2020-12-27,99.10, -105.38, -18.67, 1.89, 1.5, 7.2, suppf,
2020-12-28,99.24, -106.09, -13.24, 1.89, 1.49, 7.14, suppf,
2020-12-29,100.68, -105.30, -15.56, 1.93, 1.51, 7.35, suppf,
2020-12-30,97.93, -105.16, -14.80, 1.91, 1.5, 7.27, suppf,
2020-12-31,98.49, -106.27, -10.74, 1.9, 1.51, 7.27, suppf,
2021-01-01,98.69, -106.55, -21.60, 1.89, 1.52, 7.3, suppf,
2021-01-02,97.78, -104.63, -11.52, 1.87, 1.5, 7.17, suppf,
2021-01-03,98.83, -104.73, -15.33, 1.9, 1.51, 7.27, suppf,
2021-01-04,98.60, -105.40, -13.69, 1.93, 1.52, 7.38, suppf,
2021-01-05,98.34, -106.81, -18.10, 1.95, 1.53, 7.42, suppf,
2021-01-06,98.85, -104.92, -18.05, 1.94, 1.54, 7.51, suppf,
2021-01-07,99.55, -106.00, -21.01, 1.9, 1.5, 7.23, suppf,
2021-01-08,97.46, -105.91, -21.08, 1.91, 1.51, 7.3, suppf,
2021-01-09,99.64, -105.40, -26.32, 1.9, 1.49, 7.2, suppf,
2021-01-10,98.64, -105.19, -20.59, 1.91, 1.52, 7.28, suppf,
2021-01-11,98.94, -105.70, -21.47, 1.91, 1.52, 7.34, suppf,
2021-01-12,97.97, -106.24, -18.21, 1.91, 1.51, 7.28, suppf,
2021-01-13,98.24, -105.44, -9.54, 1.9, 1.51, 7.29, suppf,
2021-01-14,99.24, -105.66, -22.64, 1.9, 1.5, 7.27, suppf,
2021-01-15,98.36, -105.39, -16.26, 1.92, 1.52, 7.33, suppf,
2021-01-16,101.37, -105.73, -17.30, 1.93, 1.53, 7.41, suppf,
2021-01-17,99.08, -106.23, -12.99, 1.91, 1.52, 7.33, suppf,
2021-01-18,97.89, -105.70, -13.17, 1.92, 1.51, 7.32, suppf,
2021-01-19,98.87, -105.57, -11.57, 1.89, 1.5, 7.21, suppf,
2021-01-20,99.41, -105.56, -11.51, 2.02, 1.55, 7.55, suppf,
2021-01-21,98.69, -105.83, -12.57, 1.95, 1.55, 7.55, suppf,
2021-01-22,98.72, -106.03, -11.41, 1.96, 1.56, 7.5, suppf,
2021-01-23,99.40, -106.25, -9.21, 1.9, 1.51, 7.28, suppf,
2021-01-24,98.47, -106.20, -14.40, 1.88, 1.5, 7.18, suppf,
2021-01-25,97.96, -105.39, -7.10, 1.86, 1.48, 7.08, suppf,
2021-01-26,97.75, -106.39, -10.90, 1.9, 1.5, 7.25, suppf,
2021-01-27,104.45, -116.08, -33.31, 1.98, 1.6, 7.75, suppf,
2021-01-28,98.06, -105.97, -21.34, 1.92, 1.53, 7.41, suppf,
2021-01-29,99.42, -104.72, -20.23, 1.91, 1.53, 7.4, suppf,
2021-01-30,98.67, -105.26, -19.11, 1.89, 1.5, 7.27, suppf,
2021-01-31,98.03, -105.43, -21.99, 1.91, 1.52, 7.4, suppf,
2021-02-01,98.85, -105.47, -23.80, 1.92, 1.51, 7.35, suppf,
2021-02-02,100.29, -106.32, -24.12, 1.94, 1.55, 7.51, suppf,
2021-02-03,99.73, -107.38, -33.27, 1.94, 1.53, 7.54, suppf,
2021-02-04,100.24, -104.94, -23.51, 1.94, 1.54, 7.58, suppf,
2021-02-05,100.64, -106.31, -27.42, 1.95, 1.56, 7.66, suppf,
2021-02-06,99.86, -106.90, -21.23, 1.95, 1.56, 7.54, suppf,
2021-02-07,99.60, -107.20, -23.10, 2.07, 1.68, 8.15, suppf,
2021-02-08,99.42, -106.25, -24.53, 1.9, 1.52, 7.4, suppf,
2021-02-09,98.04, -106.33, -21.86, 2.02, 1.65, 8.03, suppf,
2021-02-10,98.61, -106.08, -26.76, 1.93, 1.52, 7.43, suppf,
2021-02-11,98.95, -105.34, -25.95, 1.93, 1.53, 7.45, suppf,
2021-02-12,98.93, -106.37, -27.16, 1.95, 1.54, 7.54, suppf,
2021-02-13,99.93, -105.73, -17.35, 1.93, 1.53, 7.39, suppf,
2021-02-14,98.40, -107.09, -26.23, 1.97, 1.58, 7.61, suppf,
2021-02-15,98.96, -106.86, -18.97, 1.92, 1.52, 7.39, suppf,
2021-02-16,99.69, -106.79, -16.59, 1.93, 1.51, 7.38, suppf,
2021-02-17,100.37, -106.17, -26.98, 1.91, 1.53, 7.44, suppf,
2021-02-18,99.65, -105.74, -30.66, 2.05, 1.61, 7.86, suppf,
2021-02-19,99.54, -106.92, -33.26, 1.97, 1.53, 7.4, suppf,
2021-02-20,99.10, -107.97, -24.95, 1.93, 1.52, 7.4, suppf,
2021-02-21,99.95, -105.65, -27.80, 1.9, 1.52, 7.35, suppf,
2021-02-22,102.93, -107.28, -25.58, 1.94, 1.53, 7.46, suppf,
2021-02-23,98.27, -105.66, -17.78, 1.92, 1.52, 7.4, suppf,
2021-02-24,99.70, -105.81, -28.55, 1.92, 1.53, 7.43, suppf,
2021-02-25,98.52, -106.95, -21.61, 1.94, 1.56, 7.61, suppf,
2021-02-26,98.98, -108.14, -23.00, 2.04, 1.65, 8.08, suppf,
2021-02-27,99.95, -107.97, -25.24, 1.95, 1.59, 7.72, suppf,
2021-02-28,101.29, -105.64, -11.48, 1.93, 1.56, 7.48, suppf,
2021-03-01,99.71, -106.87, -19.13, 1.95, 1.56, 7.58, suppf,
2021-03-02,98.77, -106.89, -11.56, 1.96, 1.56, 7.52, suppf,
2021-03-03,98.37, -108.22, -13.65, 1.97, 1.57, 7.53, suppf,
2021-03-04,98.84, -107.18, -23.66, 1.92, 1.52, 7.39, suppf,
2021-03-05,100.32, -107.75, -25.90, 1.96, 1.55, 7.5, suppf,
2021-03-06,99.21, -107.28, -22.38, 1.97, 1.57, 7.56, suppf,
2021-03-07,99.85, -108.09, -29.86, 1.99, 1.55, 7.45, suppf,
2021-03-08,100.18, -108.26, -25.54, 2.07, 1.6, 7.87, suppf,
2021-03-09,99.67, -106.31, -25.41, 1.91, 1.53, 7.44, suppf,
2021-03-10,100.50, -108.40, -67.12, 1.97, 1.57, 7.76, suppf,
2021-03-11,99.95, -108.07, -23.66, 1.9, 1.5, 7.29, suppf,
2021-03-12,98.87, -107.87, -25.88, 1.93, 1.52, 7.39, suppf,
2021-03-13,99.38, -107.51, -24.49, 1.91, 1.5, 7.25, suppf,
2021-03-14,98.13, -106.75, -24.17, 1.92, 1.53, 7.35, suppf,
2021-03-15,97.82, -108.77, -21.36, 1.91, 1.52, 7.31, suppf,
2021-03-16,99.69, -109.63, -17.55, 1.91, 1.53, 7.39, suppf,
2021-03-17,99.26, -109.98, -25.02, 1.89, 1.51, 7.28, suppf,
2021-03-18,99.72, -107.83, -18.36, 1.93, 1.59, 7.5, suppf,
2021-03-19,99.62, -109.24, -21.52, 1.93, 1.56, 7.43, suppf,
2021-03-20,98.75, -108.72, -25.71, 1.93, 1.55, 7.48, suppf,
2021-03-21,99.53, -108.52, -30.13, 1.91, 1.52, 7.33, suppf,
2021-03-22,99.48, -107.73, -25.47, 1.91, 1.52, 7.36, suppf,
2021-03-23,96.54, -111.00, -18.26, 1.89, 1.51, 7.25, suppf,
2021-03-24,97.80, -108.89, -19.79, 1.9, 1.52, 7.28, suppf,
2021-03-25,99.67, -108.24, -22.08, 1.95, 1.55, 7.51, suppf,
2021-03-26,99.12, -106.47, -13.36, 1.92, 1.51, 7.32, suppf,
2021-03-27,99.72, -108.24, -22.46, 1.89, 1.5, 7.19, suppf,
2021-03-28,100.30, -108.49, -20.51, 1.92, 1.54, 7.4, suppf,
2021-03-29,99.15, -107.72, -24.42, 1.89, 1.51, 7.21, suppf,
2021-03-30,95.82, -107.28, -28.52, 1.9, 1.52, 7.29, suppf,
2021-03-31,100.30, -107.58, -29.11, 1.92, 1.53, 7.35, suppf,
2021-04-01,99.66, -108.45, -24.89, 1.94, 1.55, 7.45, suppf,
2021-04-02,99.79, -110.14, -16.24, 1.91, 1.52, 7.31, suppf,
2021-04-03,99.31, -108.55, -20.70, 1.91, 1.55, 7.43, suppf,
2021-04-04,100.65, -109.05, -26.35, 1.9, 1.54, 7.37, suppf,
2021-04-05,99.20, -108.71, -13.37, 1.92, 1.53, 7.39, suppf,
2021-04-06,98.98, -109.23, -13.48, 1.9, 1.53, 7.31, suppf,
2021-04-07,99.68, -109.71, -22.01, 1.88, 1.51, 7.2, suppf,
2021-04-08,100.70, -108.58, -18.03, 1.95, 1.56, 7.46, suppf,
2021-04-09,99.61, -108.72, -20.30, 1.93, 1.55, 7.37, suppf,
2021-04-10,98.91, -108.90, -20.70, 1.9, 1.52, 7.29, suppf,
2021-04-11,101.09, -108.04, -20.92, 1.9, 1.53, 7.34, suppf,
2021-04-12,100.17, -106.28, -20.30, 1.92, 1.58, 7.42, suppf,
2021-04-13,98.41, -108.50, -12.69, 1.89, 1.57, 7.33, suppf,
2021-04-14,97.38, -108.57, -5.86, 1.89, 1.58, 7.37, suppf,
2021-04-15,98.57, -107.85, -17.20, 1.91, 1.58, 7.42, suppf,
2021-04-16,99.38, -108.36, -15.61, 1.9, 1.58, 7.41, suppf,
2021-04-17,98.91, -107.02, -20.79, 1.89, 1.56, 7.29, suppf,
2021-04-18,98.05, -107.70, -12.14, 1.91, 1.57, 7.4, suppf,
2021-04-19,99.23, -108.34, -8.33, 1.92, 1.61, 7.45, suppf,
2021-04-20,100.36, -107.64, -9.29, 1.9, 1.58, 7.41, suppf,
2021-04-21,98.16, -106.97, -8.51, 1.9, 1.57, 7.42, suppf,
2021-04-22,99.55, -108.47, -8.52, 1.96, 1.66, 7.69, suppf,
2021-04-23,99.59, -107.60, -10.43, 1.92, 1.64, 7.53, suppf,
2021-04-24,100.44, -109.59, -12.03, 1.88, 1.53, 7.31, suppf,
2021-04-25,99.73, -108.37, -6.87, 1.89, 1.54, 7.4, suppf,
2021-04-26,100.03, -108.63, -7.32, 1.88, 1.53, 7.35, suppf,
2021-04-27,99.72, -108.87, -18.12, 1.92, 1.57, 7.5, suppf,
2021-04-28,99.50, -108.90, -16.53, 1.9, 1.55, 7.34, suppf,
2021-04-29,99.59, -107.75, -17.88, 1.88, 1.51, 7.27, suppf,
2021-04-30,100.55, -107.92, -14.76, 1.93, 1.57, 7.43, suppf,
2021-05-01,98.51, -107.77, -3.20, 1.9, 1.53, 7.35, suppf,
2021-05-02,96.69, -107.87, -14.12, 1.93, 1.55, 7.52, suppf,
2021-05-03,99.99, -106.83, -14.45, 1.88, 1.51, 7.24, suppf,
2021-05-04,99.83, -106.41, -17.85, 1.89, 1.53, 7.36, suppf,
2021-05-05,100.15, -107.49, -17.17, 1.9, 1.51, 7.29, suppf,
2021-05-06,100.63, -105.61, -27.68, 1.96, 1.59, 7.78, suppf,
2021-05-07,99.86, -107.58, -14.38, 1.89, 1.52, 7.31, suppf,
2021-05-08,97.91, -106.00, -17.77, 1.89, 1.52, 7.33, suppf,
2021-05-09,99.97, -103.49, -21.11, 1.91, 1.53, 7.35, suppf,
2021-05-10,100.49, -106.95, -10.02, 1.9, 1.51, 7.25, suppf,
2021-05-11,99.90, -106.66, -20.81, 1.91, 1.52, 7.31, suppf,
2021-05-12,99.71, -107.36, -14.61, 1.92, 1.54, 7.46, suppf,
2021-05-13,99.95, -108.39, -25.35, 1.9, 1.52, 7.38, suppf,
2021-05-14,100.30, -107.86, -25.95, 1.9, 1.52, 7.37, suppf,
2021-05-15,99.41, -108.56, -19.70, 1.94, 1.54, 7.48, suppf,
2021-05-16,100.40, -108.32, -11.65, 1.91, 1.53, 7.39, suppf,
2021-05-17,98.90, -108.45, -19.22, 1.9, 1.52, 7.34, suppf,
2021-05-18,99.89, -107.82, -19.85, 1.93, 1.53, 7.48, suppf,
2021-05-19,100.51, -108.74, -11.58, 1.99, 1.56, 7.6, suppf,
2021-05-20,98.40, -109.31, -16.19, 2.05, 1.62, 7.84, suppf,
2021-05-21,98.77, -108.10, -18.98, 1.98, 1.59, 7.65, suppf,
2021-05-22,99.18, -108.49, -13.79, 1.94, 1.55, 7.48, suppf,
2021-05-23,101.38, -107.70, -14.80, 1.9, 1.53, 7.38, suppf,
2021-05-24,100.11, -108.07, -16.48, 1.89, 1.51, 7.27, suppf,
2021-05-25,100.26, -109.87, -15.54, 1.93, 1.54, 7.49, suppf,
2021-05-26,102.10, -108.45, -16.62, 1.88, 1.5, 7.23, suppf,
2021-05-27,101.54, -108.74, -14.72, 1.91, 1.53, 7.37, suppf,
2021-05-28,100.66, -108.77, -16.24, 2, 1.58, 7.77, suppf,
2021-05-29,101.88, -109.05, -16.64, 1.92, 1.54, 7.49, suppf,
2021-05-30,100.18, -108.33, -8.89, 1.91, 1.52, 7.36, suppf,
2021-05-31,101.09, -108.78, -14.84, 1.92, 1.54, 7.43, suppf,
2021-06-01,102.51, -107.06, -15.54, 1.93, 1.55, 7.51, suppf,
2021-06-02,101.22, -107.47, -11.82, 1.9, 1.52, 7.38, suppf,
2021-06-03,100.71, -107.46, -7.40, 1.97, 1.58, 7.63, suppf,
2021-06-04,101.60, -107.92, -12.92, 1.95, 1.56, 7.61, suppf,
2021-06-05,101.08, -106.92, -7.07, 1.94, 1.55, 7.53, suppf,
2021-06-06,101.81, -108.88, -12.66, 1.99, 1.61, 7.8, suppf,
2021-06-07,101.68, -107.74, -15.23, 1.95, 1.56, 7.64, suppf,
2021-06-08,99.05, -108.21, -13.46, 1.98, 1.6, 7.66, suppf,
2021-06-09,101.64, -106.78, -18.02, 1.96, 1.58, 7.71, suppf,
2021-06-10,101.53, -107.02, -17.33, 2, 1.62, 7.53, suppf,
2021-06-11,99.79, -107.87, -13.40, 2.03, 1.67, 7.99, suppf,
2021-06-12,100.12, -107.54, -11.04, 1.98, 1.56, 7.71, suppf,
2021-06-13,100.92, -109.13, -9.67, 1.96, 1.55, 7.59, suppf,
2021-06-14,102.24, -107.25, -10.14, 2.03, 1.66, 8.09, suppf,
2021-06-15,99.64, -107.89, -9.33, 2, 1.58, 7.73, suppf,
2021-06-16,102.59, -107.27, -19.94, 1.98, 1.57, 7.62, suppf,
2021-06-17,102.03, -108.21, -11.30, 1.94, 1.53, 7.5, suppf,
2021-06-18,102.60, -109.98, -7.97, 1.94, 1.52, 7.41, suppf,
2021-06-19,102.91, -109.00, -11.44, 1.97, 1.58, 7.72, suppf,
2021-06-20,102.33, -108.77, -9.47, 1.94, 1.56, 7.6, suppf,
2021-06-21,101.32, -108.13, -13.88, 1.98, 1.62, 7.9, suppf,
2021-06-22,101.76, -107.79, -6.38, 1.96, 1.59, 7.59, suppf,
2021-06-23,100.32, -108.51, -15.37, 1.96, 1.56, 7.49, suppf,
2021-06-24,99.54, -107.72, -0.71, 1.96, 1.55, 7.47, suppf,
2021-06-25,100.79, -108.76, -2.32, 2, 1.59, 7.76, suppf,
2021-06-26,100.96, -109.94, -11.12, 1.99, 1.55, 7.54, suppf,
2021-06-27,100.99, -108.34, -11.71, 1.96, 1.53, 7.41, suppf,
2021-06-28,100.60, -108.28, -10.29, 1.97, 1.56, 7.53, suppf,
2021-06-29,99.73, -108.13, -4.81, 2, 1.59, 7.7, suppf,
2021-06-30,101.20, -107.08, -10.64, 2, 1.58, 7.67, suppf,
2021-07-01,99.66, -107.57, -5.24, 2.06, 1.63, 8, suppf,
2021-07-02,102.06, -109.38, -6.46, 2.04, 1.64, 7.96, suppf,
2021-07-03,101.03, -108.41, -13.64, 1.98, 1.56, 7.53, suppf,
2021-07-04,101.97, -107.61, -9.92, 2, 1.57, 7.68, suppf,
2021-07-05,102.58, -108.58, -14.82, 1.99, 1.6, 7.69, suppf,
2021-07-06,100.80, -107.98, -12.24, 1.99, 1.57, 7.61, suppf,
2021-07-07,101.50, -107.09, -14.04, 2, 1.59, 7.76, suppf,
2021-07-08,101.73, -108.56, -9.68, 1.97, 1.55, 7.48, suppf,
2021-07-09,102.23, -108.53, -6.98, 2.02, 1.59, 7.7, suppf,
2021-07-10,101.59, -107.66, -11.42, 1.99, 1.6, 7.71, suppf,
2021-07-11,100.78, -106.95, -3.52, 1.96, 1.55, 7.48, suppf,
2021-07-12,99.68, -107.30, -8.69, 1.97, 1.56, 7.56, suppf,
2021-07-13,99.64, -108.67, -6.31, 2, 1.61, 7.82, suppf,
2021-07-14,100.66, -108.67, -9.33, 1.99, 1.59, 7.72, suppf,
2021-07-15,101.38, -109.16, -13.18, 2, 1.62, 7.79, suppf,
2021-07-16,101.30, -107.52, -4.87, 2.13, 1.68, 8.05, suppf,
2021-07-17,101.17, -110.33, -9.08, 2.05, 1.59, 7.85, suppf,
2021-07-18,100.92, -108.86, -12.26, 2.02, 1.57, 7.73, suppf,
2021-07-19,100.05, -106.38, -18.47, 2.04, 1.62, 7.94, suppf,
2021-07-20,101.58, -108.29, -12.46, 1.98, 1.59, 7.68, suppf,
2021-07-21,100.94, -110.05, -7.55, 2, 1.58, 7.74, suppf,
2021-07-22,100.98, -108.32, -12.21, 1.99, 1.61, 7.69, suppf,
2021-07-23,103.41, -107.25, -17.14, 2.01, 1.61, 7.78, suppf,
2021-07-24,100.43, -107.92, -7.55, 1.97, 1.58, 7.64, suppf,
2021-07-25,102.24, -108.76, -7.16, 1.99, 1.58, 7.7, suppf,
2021-07-26,101.99, -108.07, -2.35, 1.96, 1.57, 7.58, suppf,
2021-07-27,101.11, -109.48, -9.14, 2.02, 1.6, 7.81, suppf,
2021-07-28,100.74, -110.80, -17.15, 1.98, 1.58, 7.68, suppf,
2021-07-29,100.24, -109.26, -17.32, 1.96, 1.55, 7.47, suppf,
2021-07-30,100.41, -108.47, -11.12, 2.04, 1.61, 7.73, suppf,
2021-07-31,102.35, -108.76, -15.28, 1.98, 1.58, 7.69, suppf,
2021-08-01,99.93, -109.49, -5.48, 1.95, 1.55, 7.47, suppf,
2021-08-02,102.18, -109.13, -21.54, 1.97, 1.57, 7.58, suppf,
2021-08-03,100.24, -108.69, -15.97, 1.94, 1.55, 7.46, suppf,
2021-08-04,100.04, -107.75, -11.69, 1.96, 1.56, 7.55, suppf,
2021-08-05,100.89, -108.76, -8.55, 1.99, 1.58, 7.69, suppf,
2021-08-06,102.42, -109.32, -10.40, 2.01, 1.55, 7.58, suppf,
2021-08-07,100.53, -108.44, -6.21, 1.97, 1.56, 7.53, suppf,
2021-08-08,100.15, -107.51, -4.75, 1.97, 1.56, 7.54, suppf,
2021-08-09,100.23, -110.09, -6.08, 1.97, 1.56, 7.53, suppf,
2021-08-10,100.60, -108.44, -8.63, 1.97, 1.55, 7.5, suppf,
2021-08-11,101.40, -108.49, -1.72, 1.97, 1.55, 7.55, suppf,
2021-08-12,100.38, -108.79, -3.79, 1.99, 1.58, 7.65, suppf,
2021-08-13,99.79, -109.10, -8.24, 1.98, 1.58, 7.63, suppf,
2021-08-14,100.71, -109.65, -16.90, 1.97, 1.57, 7.53, suppf,
2021-08-15,102.12, -108.36, -9.90, 1.96, 1.59, 7.67, suppf,
2021-08-16,101.93, -108.03, -9.83, 1.97, 1.58, 7.64, suppf,
2021-08-17,101.12, -110.54, 1.33, 1.97, 1.56, 7.55, suppf,
2021-08-18,96.61, -106.08, -8.46, 1.99, 1.58, 7.65, suppf,
2021-08-19,101.07, -108.69, -2.50, 1.96, 1.56, 7.49, suppf,
2021-08-20,101.63, -106.65, -13.41, 1.93, 1.54, 7.36, suppf,
2021-08-21,100.27, -108.61, -2.32, 1.98, 1.62, 7.8, suppf,
2021-08-22,102.27, -107.62, -5.24, 1.99, 1.61, 7.75, suppf,
2021-08-23,102.80, -108.30, -15.66, 2.01, 1.62, 7.85, suppf,
2021-08-24,102.10, -108.88, -10.68, 1.96, 1.57, 7.55, suppf,
2021-08-25,99.86, -107.93, -8.92, 1.97, 1.57, 7.52, suppf,
2021-08-26,101.40, -109.66, -4.52, 1.97, 1.58, 7.68, suppf,
2021-08-27,102.90, -108.30, -8.65, 1.94, 1.54, 7.39, suppf,
2021-08-28,103.68, -108.77, -5.25, 1.95, 1.55, 7.39, suppf,
2021-08-29,102.45, -109.79, -4.08, 1.95, 1.53, 7.37, suppf,
2021-08-30,100.38, -110.11, -11.40, 1.93, 1.54, 7.34, suppf,
2021-08-31,101.66, -108.62, 1.08, 1.96, 1.55, 7.45, suppf,
2021-09-01,102.13, -109.00, -1.04, 1.93, 1.53, 7.33, suppf,
2021-09-02,100.68, -109.29, -2.19, 1.96, 1.57, 7.51, suppf,
2021-09-03,99.73, -109.76, -4.80, 2.07, 1.68, 7.96, suppf,
2021-09-04,100.61, -109.75, -11.94, 2.07, 1.59, 7.84, suppf,
2021-09-05,101.48, -108.76, -11.15, 2.01, 1.56, 7.59, suppf,
2021-09-06,102.01, -109.29, -3.35, 1.94, 1.55, 7.42, suppf,
2021-09-07,100.65, -108.92, 1.17, 1.94, 1.54, 7.41, suppf,
2021-09-08,102.41, -109.27, 5.94, 2.02, 1.59, 7.76, suppf,
2021-09-09,100.19, -108.92, 6.47, 1.96, 1.56, 7.54, suppf,
2021-09-10,100.81, -108.67, -8.13, 2.02, 1.6, 7.78, suppf,
2021-09-11,103.04, -110.81, -13.65, 1.98, 1.6, 7.73, suppf,
2021-09-12,100.62, -109.55, 0.77, 1.98, 1.59, 7.63, suppf,
2021-09-13,101.91, -111.13, -3.09, 1.95, 1.54, 7.43, suppf,
2021-09-14,102.62, -110.54, 0.49, 1.96, 1.56, 7.49, suppf,
2021-09-15,102.43, -110.63, -5.58, 1.94, 1.53, 7.4, suppf,
2021-09-16,101.15, -109.97, -4.32, 1.95, 1.56, 7.48, suppf,
2021-09-17,102.20, -109.74, -1.08, 2, 1.57, 7.65, suppf,
2021-09-18,103.59, -109.84, 5.33, 2, 1.58, 7.74, suppf,
2021-09-19,103.26, -110.83, -1.72, 2.01, 1.6, 7.77, suppf,
2021-09-20,102.41, -109.80, 5.98, 1.94, 1.55, 7.46, suppf,
2021-09-21,102.77, -109.40, -6.42, 1.93, 1.54, 7.39, suppf,
2021-09-22,100.96, -109.71, -6.35, 1.94, 1.53, 7.38, suppf,
2021-09-23,103.27, -109.87, -4.41, 1.95, 1.52, 7.39, suppf,
2021-09-24,103.50, -110.22, -4.05, 2.05, 1.6, 7.74, suppf,
2021-09-25,101.62, -109.60, 0.08, 1.96, 1.56, 7.52, suppf,
2021-09-26,103.02, -111.74, -0.21, 1.96, 1.55, 7.49, suppf,
2021-09-27,100.96, -110.32, -2.98, 1.98, 1.55, 7.54, suppf,
2021-09-28,102.59, -113.16, -5.24, 1.98, 1.57, 7.63, suppf,
2021-09-29,103.85, -109.73, 0.51, 1.96, 1.55, 7.5, suppf,
2021-09-30,101.97, -111.68, -2.59, 1.93, 1.53, 7.36, suppf,
2021-10-01,102.01, -112.57, -0.09, 1.95, 1.55, 7.48, suppf,
2021-10-02,102.17, -111.33, -5.34, 1.96, 1.55, 7.46, suppf,
2021-10-03,100.31, -111.93, 3.21, 1.94, 1.54, 7.42, suppf,
2021-10-04,101.49, -112.83, -1.10, 1.97, 1.57, 7.56, suppf,
2021-10-05,103.35, -112.80, 1.35, 1.95, 1.54, 7.43, suppf,
2021-10-06,100.76, -112.94, -1.73, 1.96, 1.55, 7.46, suppf,
2021-10-07,102.31, -113.29, -2.75, 1.94, 1.55, 7.45, suppf,
2021-10-08,101.56, -112.89, -8.26, 2.01, 1.58, 7.63, suppf,
2021-10-09,101.47, -113.65, -3.66, 1.97, 1.56, 7.54, suppf,
2021-10-10,103.68, -113.90, 1.98, 2.01, 1.6, 7.77, suppf,
2021-10-11,100.68, -114.15, 4.37, 2.06, 1.65, 8.01, suppf,
2021-10-12,102.34, -112.04, 0.21, 1.97, 1.56, 7.53, suppf,
2021-10-13,100.39, -112.75, 4.25, 1.96, 1.54, 7.47, suppf,
2021-10-14,99.06, -112.62, 5.49, 1.96, 1.56, 7.57, suppf,
